Item,Open,Close,Volume
62,0.9137874024426726,0.9176786713158764,0.5262055305498611
63,0.8967191346199266,0.9037571816171512,0.473295143161761
64,0.8935805048050427,0.8898879693863149,0.43852675419695775
65,0.8976848668706601,0.8922718219220336,0.4312662226278927
66,0.8921109122495787,0.8917281362559926,0.5007991759940026
67,0.8753155687585616,0.8848745602158017,0.5017057343277234
68,0.872985214849183,0.8719149759262261,0.41409027996166403
69,0.8754047940208578,0.86449157548605,0.8686400700137812
70,0.87703184292155,0.8659710278272963,0.512350364003982
71,0.8659154249484329,0.8689665267373109,0.5582267114483868
72,0.8698990704827085,0.8736505878601266,0.5188849896293318
73,0.8666922095848926,0.8644027037906394,0.5337030807740619
74,0.8626403329676846,0.8642145049062406,0.37489479623268096
75,0.853334662964693,0.8585267163999648,0.38791016366332415
76,0.8513664586493395,0.8448195643195828,0.3910409887205212
77,0.8620682415800218,0.8486462749690258,0.4640830820221102
78,0.8664350308876863,0.8573713843596273,0.7030326108354135
79,0.8670491106340767,0.8596349987192022,0.8454575637004785
80,0.875913902870429,0.8646118136621936,0.4322816591336197
81,0.8768743865763218,0.8685587624877802,0.3921347041816674
82,0.8822488964934472,0.8745602158013877,0.3835629418741229
83,0.8919692015388734,0.8802898262819745,0.474033419347324
84,0.8968975851445187,0.8934428372027374,0.35317099252177714
85,0.8858389011646521,0.8927161803990864,0.4005257937845987
86,0.8799132940392276,0.8793226931260361,0.3593340395927941
87,0.8765647224307058,0.8770120290453614,0.42732691274624185
88,0.8738984616515071,0.8750673072399067,0.6493962132219449
89,0.8570191414430348,0.8685117127666806,0.8153602831516127
90,0.8582473009358156,0.8497806960222076,0.5516629722814341
91,0.8531509638952601,0.8498225179965186,0.4796152979923343
92,0.8677156758288764,0.8508001066460347,0.5646300803297692
93,0.8747802171847854,0.8632421440035132,0.6238974488694764
94,0.8731321741047293,0.8704825733060795,0.4852669600237786
95,0.8822646421279698,0.8685692179813579,0.40102122237689214
96,0.8842328464433233,0.8781098558710212,0.4035832980049889
97,0.8810364826351893,0.8821979538599072,0.3874142421032146
98,0.8805641135995046,0.8764578878857425,0.43479465602356016
99,0.8811939389804178,0.8762749167481327,0.3641840736570734
100,0.8789685559678577,0.8747170482050532,0.37076969436524937
101,0.8661516094662753,0.8743511059298332,0.4170843403075635
102,0.8692430023775908,0.8587515095118856,0.4008828988580221
103,0.8721559447643141,0.8647477350787041,0.34944363306922754
104,0.8747382288260579,0.8675341241171646,0.34073987592029864
105,0.8750583900613553,0.8710419422124871,0.4472494432060562
106,0.8670648562685994,0.8655005306162993,0.3723388353015342
107,0.8690173149494302,0.8623272883154633,0.3610620719112008
108,0.8579796251489276,0.8576798214201701,0.3979338638088677
109,0.8681722992300382,0.8519188444588499,0.3839101347732433
110,0.8757354523458372,0.86449157548605,0.4156336890613924
111,0.8770843283699594,0.8767872359334405,0.21213359914826108
112,0.8707073463882138,0.8715385781574285,0.3390077576571083
113,0.8703871851529164,0.8631637278016804,0.6329924802621612
114,0.8512352450283158,0.8579412087596128,0.3645448367142093
115,0.8665032619706186,0.8510039887708001,0.30813610457321955
116,0.8836502579659788,0.8604662104586305,0.5233947851618969
117,0.8774517265088255,0.8811367212617693,0.4415508110927461
118,0.8822121566795604,0.8827677782598924,0.4320693768992576
119,0.8738512247479386,0.8766408590233525,0.3956933196673085
120,0.8740926578106221,0.8745131660802881,0.4108659521819567
121,0.8668811571991664,0.8658455619043639,0.4710429140577909
122,0.8696366432406615,0.8643922482970616,0.5214648351220317
123,0.8465692886647176,0.8587515095118856,0.4996434725385921
124,0.8212765510762139,0.8390481318646852,0.5903845432964065
125,0.8379301838565258,0.8327016472630133,0.5286253700656239
126,0.8522167229135721,0.8541615478312694,0.4510944580954922
127,0.8599163381952353,0.8444849885250959,0.44083633956461227
128,0.8706548609398044,0.8634878481025894,0.43236486234997135
129,0.8766014622445926,0.8725423055408891,0.4460668946735813
130,0.8822279023140833,0.8740322133757131,0.5682542117798975
131,0.8781760256968756,0.8733003288252732,0.6298734254887279
132,0.8694214529021829,0.8714131122344961,0.9613991045269416
133,0.8589296117651382,0.8578366538238356,0.5889325093025973
134,0.8497656524728519,0.8533146528514748,0.5147259610125542
135,0.8441864493069295,0.8473550215121783,0.44704969102179
136,0.8488419085808458,0.8367061013032775,0.3306654474904449
137,0.8549617118653854,0.844369978095741,0.41634479378185896
138,0.8622204493804093,0.850240737739627,0.40839719779920697
139,0.8612914569435624,0.8614490268549355,0.3761643359787102
140,0.8521327461961171,0.8529591660698326,0.4748426165373582
141,0.8454775913378016,0.8461108177764305,0.41068503299343534
142,0.8511775110350654,0.8418867983710343,0.5330627426670472
143,0.8319678369172145,0.8425350389728525,0.3518128512909481
144,0.8483327997312744,0.8320481789144063,0.35881263132572905
145,0.8490570989193247,0.8428173372994507,0.4104214915863457
146,0.8490308561951199,0.8441974624517088,0.03985169296192436
147,0.8424754236887821,0.8370459048445531,0.41592198178663503
148,0.8431839772423095,0.8364185752298903,0.4176792888091998
149,0.8330595342441307,0.8394506683674272,0.5842580273074566
150,0.8308971337696625,0.8214097141990833,0.4829081726760137
151,0.8065281400731645,0.8220527270541127,0.5198517022253856
152,0.8096615213432075,0.8023754881408565,0.4008555242468476
153,0.7927297156863259,0.8078593945223671,0.5051310399397013
154,0.7973746778705604,0.7847684369559877,0.5048789221137354
155,0.7987078082601597,0.7946907003612373,0.7037706351198396
156,0.8137291435949383,0.8051305106985842,0.4868790352065114
157,0.8005500474993308,0.7969804534547567,0.4188517274385225
158,0.8271339271187064,0.8072738868820151,0.4113091654606483
159,0.8201901022941389,0.8133694396378217,0.4953837809772055
160,0.8568249452839201,0.8290004025365028,0.3938577418151677
161,0.8422812275296674,0.8427702875783512,0.3665781853992015
162,0.839557232757218,0.8352161934684534,0.3585520639772224
163,0.8193345894850652,0.8310339960373678,0.4757524996952234
164,0.8023555469246151,0.8061656045627776,0.6713857685692678
165,0.819366080754111,0.8297375148337318,0.5025506743930416
166,0.825501629673173,0.8131080522983789,0.5972860128181627
167,0.8170882122931415,0.8180221342799041,0.6331531539125413
168,0.8384970266993477,0.814718198309347,0.8429012100202475
169,0.8637530244739646,0.8442863341471194,0.5897110111202339
170,0.8876863889486639,0.8713660625133963,0.536289685613933
171,0.8822488964934472,0.8870545306267548,0.5366022150205975
172,0.8903526497278629,0.8789149288765052,0.6637809680502995
173,0.8978790630297748,0.8838394663516078,0.5626357817382124
174,0.9047808994956148,0.8918117802046142,0.4716684292726418
175,0.8863480100142236,0.8932389550779721,0.5617402637166816
176,0.9067596009006502,0.8827782337534701,0.5363701883417535
177,0.9179809897705858,0.901148535969512,1.0
178,0.9237911289095098,0.9106891738591752,0.34623688284250265
179,0.9295540311448648,0.9153470962480464,0.3325237235310429
180,0.9383086039395578,0.9256823516496158,0.2774328419820634
181,0.9360569782027932,0.9400534275721824,0.3825240704368288
182,0.9252029874717234,0.9248615954037652,0.3707300212905081
183,0.9395577576117021,0.9162462686957296,0.4270466876289133
184,0.9493620393745834,0.9319922420237656,0.39658136191316606
185,0.9481023886127572,0.9477800373261124,0.4093539535288205
186,0.9434731720630454,0.9423222696785459,0.34235509309570583
187,0.9435466516908186,0.9360542012787072,0.33982488025280183
188,0.9523537099339208,0.9405866577446456,0.35202877525733645
189,0.9684195056920468,0.9470742915096166,0.3236233114983848
190,0.9604469660786548,0.957336358456142,0.4800504612691053
191,0.9624309160285308,0.9569495051937666,0.43430195500594176
192,0.9677004550488376,0.9585282847240012,0.34749255042001354
193,0.9663358333901926,0.9634005447312156,0.334042603418997
194,0.9530990033013348,0.9585335124707904,0.274817416130942
195,0.9489788956011946,0.944434279381244,0.3017887782775498
196,0.9546578211190948,0.9471161134839274,0.3431754145649755
197,0.9499866162106556,0.9458771374949684,0.30918206987156
198,0.9422082727563784,0.9438749104748364,0.3210724657854841
199,0.9353904130079936,0.9354059606768887,0.3239735881549704
200,0.9311915771352391,0.9264456026807886,0.4020152621833688
201,0.9295697767793879,0.9316785772164342,0.321070193258024
202,0.9282996289278798,0.9233821430625188,0.34087704421513804
203,0.9393583129077464,0.9310930695760822,0.451872569872659
204,0.9412792803195312,0.9354007329301002,0.41814655729215017
205,0.9328028804014086,0.9332364457595136,0.29020006241541363
206,0.9339208204525292,0.9269056443982082,0.31235919733717965
207,0.9316482005364012,0.926659940299132,0.2806588883775913
208,0.9207627185362856,0.9239101454881932,0.3011682157640823
209,0.9240273134273522,0.9117713174444686,0.2895032524073078
210,0.9272709141390548,0.9223836434258472,0.37276547592317627
211,0.9221535829191356,0.9234605592643516,0.35437153573384816
212,0.9206420020049441,0.9195972543873868,0.3855274226843396
213,0.9139343616982192,0.9152895910333688,0.4355115571787879
214,0.9034582661956974,0.9036787654153184,0.5063607034649111
215,0.9050800665515484,0.8999879761823859,0.2838152191020446
216,0.9009442132168854,0.9002284525346731,0.2836990547573712
217,0.8915860577654844,0.8950477554669165,0.31607470253891984
218,0.8856709477297418,0.8872531850047314,0.2578273426460037
219,0.8894499000152207,0.8817013179149658,0.29698345937366977
220,0.8958216334521254,0.8841426756653616,0.3111306335094058
221,0.883167391840612,0.8870283918928104,0.29028123823390617
222,0.8914915839583475,0.8795840804654789,0.2900968262871491
223,0.8954752294926231,0.8881628129459922,0.323547407997772
224,0.8902319331965214,0.8886123991698341,0.3430006723715349
225,0.8849256543623278,0.8807812344801269,0.3066743398822704
226,0.8792939657479963,0.8806714517975609,0.2712591812056205
227,0.872528591448021,0.8708066936069887,0.252663237973481
228,0.8626455815125256,0.862416160010874,0.343695284339076
229,0.8670438620892356,0.8600218519815777,0.30404045211557323
230,0.8595856798702559,0.8621286339374867,0.2390351900971997
231,0.854715030257861,0.8548097884330876,0.2784499632459313
232,0.8614069249300631,0.8503557481689819,0.4086871062129239
233,0.8488629027602097,0.8563153795082783,0.3352717265756392
234,0.8538962572626738,0.8432251015489816,0.4880774602821418
235,0.8669861280959854,0.8518299727634393,0.33973134367261193
236,0.8624933737121383,0.8620502177356539,0.3034705677770501
237,0.8709120396370105,0.8613496996659473,0.3168062898012853
238,0.8624933737121383,0.8675602628511088,0.3170841083147423
239,0.8693952101779783,0.8591174517871054,0.3084286877436312
240,0.8616483579927463,0.8623534270494075,0.2663905850070337
241,0.86740076313842,0.8559128430055365,0.3096142577354408
242,0.8716783271837882,0.8652600542640119,0.27080578895411
243,0.8694162043573419,0.8671263598676338,0.42253860529494003
244,0.8719617486051991,0.8661174047373843,0.2536121305955658
245,0.8776931595715087,0.8712040023629417,0.2942025696876471
246,0.8702034860834833,0.8697559165024284,0.2730972523372928
247,0.8666029843225966,0.863911295592487,0.2912865716080168
248,0.8618320570621794,0.8618933853319881,0.2887033999368652
249,0.8603834586860792,0.8619665737870323,0.3045767239040177
250,0.8478761763301126,0.8532153256624864,0.2613719925159306
251,0.8507366332684263,0.843648549038879,0.2304079228638957
252,0.8649339470631767,0.8473445660186005,0.2808562529182865
253,0.8620472474006582,0.8544229351707124,0.30416016068215546
254,0.8548724866030892,0.8585999048550086,0.8483790264096092
255,0.8453096379028913,0.8458651136773541,0.3295787351517637
256,0.8568984249116931,0.8478464297103308,0.3114815561705197
257,0.8525893695972789,0.853633545405595,0.3209947867881489
258,0.8404862251940648,0.8449032082682044,0.3604442478068658
259,0.833327210031019,0.8353573426317524,0.4117421659088413
260,0.8392318229770797,0.8266270054943621,0.4024335020375288
261,0.8389536501005097,0.8377464229142599,0.3337938510463913
262,0.8492670407129623,0.8356553241987175,0.26344781362862
263,0.8550561856725223,0.8439883525801546,0.30761821073330514
264,0.8659469162174787,0.8530114435377212,0.2951991921579298
265,0.8634643545077128,0.8591174517871054,0.3188764918934551
266,0.8698308393997765,0.8654691641355661,0.3513533578855593
267,0.8700985151866645,0.8659658000805075,0.2355535927069865
268,0.8624146455395241,0.8659553445869297,0.2798321271776466
269,0.8663720483495949,0.8565506281137767,0.2643880969199158
270,0.8573130599541277,0.8591801847485718,0.2970636898857456
271,0.8640889313437847,0.8566813217834983,0.37290892278613547
272,0.8530932299020095,0.8564408454312109,0.2313860211204721
273,0.8580583533215416,0.8462728779268849,0.2566787926411558
274,0.8601262799888729,0.8526925509836007,0.25474722962143065
275,0.8668129261162343,0.8567074605174425,0.31689282190470314
276,0.8586146990746815,0.8589344806494954,0.23889325464106145
277,0.8529357735567813,0.8540151709211814,0.4115778545893564
278,0.8460969196290329,0.8462258282057851,0.464212996647655
279,0.8488156658566413,0.8412856074903157,0.2605163195661539
280,0.8452151640957544,0.8458651136773541,0.3022872973988444
281,0.8467582362789916,0.8427650598315624,0.2673875094878191
282,0.8433519306772197,0.8406060004077645,0.3378440841039011
283,0.8436983346367221,0.8407366940774859,0.362917216793582
284,0.8452991408132093,0.8366485960886001,0.2831243531481833
285,0.843031769441922,0.8390010821435856,0.28397281441218825
286,0.8263413968477238,0.8368733892005209,0.26840009788553143
287,0.8365235738391529,0.8318808910171629,0.2938256443285393
288,0.8276377874234369,0.8295859101768548,0.3294482192138278
289,0.8294747781177667,0.8252468803421038,0.3457669098080995
290,0.8278739719412791,0.8236890117990248,0.3477259490120381
291,0.8195602769132257,0.8212947037697285,0.30572761821460664
292,0.8184108455930592,0.8163022055863705,0.2757198776854214
293,0.8085120900230411,0.8156278262506078,0.3268592538165294
294,0.8133564969112312,0.7950566426364574,0.3188237240225209
295,0.8041453007153767,0.8072477481480709,0.2828927463045673
296,0.8004503251473527,0.8037765242802701,0.29844483808707056
297,0.7996053094279612,0.7935196850805337,0.4769990527853646
298,0.8042660172467182,0.8008855803060324,0.311417092502717
299,0.7833925544142886,0.7952918912419559,0.3628148866968257
300,0.7812563966640247,0.7814279067579084,0.3951148720444408
301,0.8021141138619317,0.7936294677630995,0.3180789390366163
302,0.8036309433209643,0.7978639426620735,0.2820915381726304
303,0.7899427383757851,0.7946331951465602,0.2797447459236224
304,0.8071369712747141,0.7914860915796684,0.2896886651870761
305,0.8207621936818017,0.8020356845995809,0.4549580297020071
306,0.8270919387599789,0.8192872490028074,0.23908979847160125
307,0.8257902996394249,0.8245934119934968,0.2494943663644744
308,0.825417652955718,0.8262610632191421,0.3684859965794777
309,0.8161907111253406,0.8256912388191566,0.29844483808707056
310,0.813010092951729,0.805350076063716,0.2567292988190873
311,0.8072314450818509,0.8070020440489947,0.31231599493790857
312,0.8089844590587261,0.7977541599795075,0.3445795020214369
313,0.8286717507571026,0.8076921066251237,0.307446698562506
314,0.8294905237522896,0.8191513275862972,0.26707943710610765
315,0.8349122705729837,0.8295545436961218,0.24189309381572865
316,0.8358570086443533,0.8331616889804327,0.3954928144882461
317,0.8491095843677341,0.8395865897839374,0.2579709601516685
318,0.8398039143647422,0.8425454944664303,0.2362864137431995
319,0.8273701116365488,0.8329734900960337,0.2903175106433005
320,0.8217279259325352,0.8216449628045819,0.4340429749054585
321,0.8292490906896062,0.8231871481072945,0.3230879240725336
322,0.8255751093009462,0.8193133877367518,0.2582617475107499
323,0.8358517600995123,0.82119537658074,0.25775099222401915
324,0.8471151373281758,0.8289219863346701,0.2536277389858981
325,0.8409953340436362,0.8386665063490986,0.2902577613188164
326,0.8460181914564187,0.8340033562134386,0.3163135413829153
327,0.8389274073763049,0.8380653154683801,0.2997711679963799
328,0.8282518671698271,0.8291990569144796,0.2637304954591861
329,0.8389588986453504,0.8419443035857117,0.3204827733500413
330,0.8482698171931833,0.8314731267676321,0.3457913699502072
331,0.8155136488408588,0.8337262856336292,0.3682200770089674
332,0.8479654015924083,0.8513228813249203,0.3314136832510624
333,0.8830151840402249,0.8611562730347595,0.39093932358859385
334,0.8941788389169101,0.887953703074438,0.42386455464392975
335,0.8914758383238246,0.8890828963808313,0.3395170665437631
336,0.9021881183441892,0.8913778772211391,0.3144717689297004
337,0.8978318261262064,0.8998206882851423,0.3337723026647361
338,0.8995376031995128,0.8934689759366816,0.4573511216508233
339,0.8967821171580179,0.8951784491366379,0.3919754769313632
340,0.8892294611319012,0.8949379727843505,0.3936666030246119
341,0.8772417847151877,0.8826527678305376,0.319680854206831
342,0.8715733562869694,0.8751770899224729,0.2860888218820429
343,0.8762130699263628,0.8670531714125898,0.4318087702758425
344,0.8582682951151794,0.8640785834897302,0.3490322825757288
345,0.8644668265723328,0.854867293647765,0.2907694673291925
346,0.859953078009122,0.8591645015082049,0.24173541182992506
347,0.856179374268484,0.8528598388808442,0.2408281330047808
348,0.851403198463226,0.8497179630607414,0.2110847058377819
349,0.8529777619155088,0.847731419280976,0.242599378556916
350,0.8522482141826178,0.8482332829727062,0.2824045646100325
351,0.8466427682924909,0.8468322468332925,0.23214577526371655
352,0.8406121902702475,0.8400623147417234,0.2487881601731039
353,0.8338048276115446,0.8344111204629694,0.2403747637764925
354,0.8351956919943944,0.8279705364190983,0.22989170430197184
355,0.8346603404206183,0.8278659814833211,0.2103565964362731
356,0.8403445144833595,0.8271706911604031,0.17844865864181786
357,0.8362139096935375,0.8371190932995971,0.208519872840252
358,0.8368279894399278,0.8315985926905647,0.37723102217701454
359,0.8402762834004271,0.8329421236153007,0.2268990416010895
360,0.8383080790850734,0.8372027372482189,0.21350529834834098
361,0.8325346797600364,0.8331773722207994,0.19007819873980444
362,0.8342824451920705,0.8276673271053445,0.2083990022781032
363,0.8364291000320161,0.8280750913548753,0.24083532031302315
364,0.8280734166452349,0.8300616351346408,0.23236169787579775
365,0.8121493315978145,0.8222775201660335,0.31790829497672424
366,0.8208146791302111,0.8164747212304027,0.3523994125681741
367,0.8086013152853371,0.8079900881920885,0.21172651878532348
368,0.8093676028321148,0.8018056637408713,0.24976630447612466
369,0.8186365330212197,0.8067406567095519,0.2407668384157961
370,0.8171249521070283,0.8153246169368542,0.20215250956974792
371,0.8053629631184753,0.8094068075718686,0.27555509642134257
372,0.7911918920479297,0.7990610966767215,0.2282965511875428
373,0.7938529042822875,0.7862426615504454,0.2281196028276943
374,0.7969442971936029,0.7939954100383195,0.21328272879658516
375,0.8029066441329141,0.7949886819282024,0.2037850862546804
376,0.8122123141359059,0.7943665800603283,0.19637079883634734
377,0.8194553060164069,0.8053187095829828,0.4744638466118614
378,0.8240687769315955,0.8194074871789512,0.20913839712140275
379,0.8252496995208078,0.8203432538541564,0.26988982224835995
380,0.8224312309412214,0.8234067134724263,0.1943542137657181
381,0.8230348135979297,0.8223768473550217,0.17661388931106786
382,0.8221583066094926,0.8180953227349481,0.2097599049412869
383,0.8213552792488281,0.8174209433991857,0.21633129594384715
384,0.8190931564223818,0.8158107973882178,0.2560870186355662
385,0.8146791302111489,0.8128675759460917,0.20176891424774326
386,0.8185997932073332,0.8112835686690683,0.2801040436203818
387,0.8005815387683763,0.8040849613408128,0.2511044561328709
388,0.8025812343527756,0.7939744990511641,0.2858507874965165
389,0.8079819869941058,0.8011417398986864,0.4220633125419056
390,0.8183321174204452,0.8051514216857394,0.28986412245471155
391,0.8164793810915922,0.8152723394689656,0.3862411615322852
392,0.8221793007888563,0.8139340362910186,0.33158629782791194
393,0.8225257047483585,0.8133276176635109,0.37945253694828657
394,0.8346183520618908,0.8182416996450361,0.396896514612852
395,0.8298526733463147,0.8288697088667814,0.26651562412670465
396,0.8329808060715165,0.8289428973218256,0.2753752701587213
397,0.8307711686934798,0.8259421706650218,0.2775879142179173
398,0.8255068782180139,0.8276882380924999,0.3595715024606875
399,0.8228353688939741,0.8166890588487457,0.32102688251417794
400,0.8216754404841258,0.8196531912780274,0.3269634582744328
401,0.822562444562245,0.8154082608854758,0.4328949720407141
402,0.8151619963365155,0.8175777758028513,0.5962577320630725
403,0.818242892158149,0.8125120891644495,0.8259275994934767
404,0.8074728781445344,0.8033478490435839,0.29949966190872235
405,0.8030745975678242,0.8009587687610764,0.30069806937835925
406,0.8066121167906197,0.7969543147208122,0.03835138875134959
407,0.8065123944386419,0.8036771970912819,0.35123076329036124
408,0.808428113305586,0.8061446935756222,0.2695262056659806
409,0.8063024526450041,0.8057682958068246,0.2797444357872765
410,0.797516388581266,0.7991395128785546,0.3175332399158419
411,0.7857071626891445,0.7917108846915892,0.2767369366511586
412,0.7890032488492564,0.7800425538588613,0.2611439705234391
413,0.7859695899311916,0.7834039950440963,0.2037938134101946
414,0.7832928320623107,0.7804555458551812,0.19722443761672886
415,0.7748899117719612,0.7795093236863981,0.26962983996055817
416,0.7768686131769966,0.7699948245306794,0.2025963986477259
417,0.7723916044276724,0.7727341638480401,0.21428618916385586
418,0.7733310939542011,0.766941820405987,0.22354887024324202
419,0.7650383931055114,0.7595288754593885,0.270295227333307
420,0.7568611602433224,0.7574743709713678,0.5337408943850352
421,0.776196799437356,0.7540031471035671,0.2756525686182184
422,0.7714363692666208,0.7681964796353125,0.2627687843195746
423,0.7803431498617008,0.7683114900646675,0.3053132218842439
424,0.7944354927596324,0.7779096331690081,0.3126462887919473
425,0.7991854258406856,0.7943770355539062,0.264011858194552
426,0.8014265544877683,0.7963897180676158,0.2747035405654149
427,0.8029643781261644,0.7970588696565895,0.25810074882664485
428,0.7985031150113631,0.7976391495501527,0.21409482284969267
429,0.7910764240614291,0.7905607803980408,0.3684133244558137
430,0.7958053629631183,0.7906862463209734,0.31131354352949225
431,0.7949498501540446,0.7899229952898001,0.2963762611635254
432,0.7904990841289252,0.7913606256567358,0.2511968984328536
433,0.7815660608096404,0.7822643462441254,0.2378726582249513
434,0.7801909420613133,0.7748148070700049,0.2247208402822779
435,0.7788473145820319,0.7743024878846969,0.25983508409070066
436,0.7739556707902733,0.7728700852645505,0.20449978124350016
437,0.7775246812821144,0.7766340629525269,0.1906242215399966
438,0.7828676999301942,0.7725198262296971,0.20396029162117896
439,0.7779865532281174,0.7789551825267793,0.21663817924384826
440,0.7746327330747551,0.7730478286553715,0.453711477966173
441,0.7697830776417238,0.7695452383068375,0.2166022630172442
442,0.7726067947661509,0.7603078097309279,0.23822284008003375
443,0.7747849408751424,0.772514598482908,0.2190259799144841
444,0.7720609461026929,0.7666856608133329,0.2541092127969348
445,0.7638574705162993,0.7662099358555471,0.23165047533060595
446,0.7651906009058989,0.7571188841897254,0.2525767058700632
447,0.7702816894016133,0.7559478689090218,0.2828598989380494
448,0.7704601399262054,0.7646311563253123,0.3401521607733491
449,0.7788158233129863,0.7716101982884358,0.2720586707217369
450,0.7662508069637692,0.7708939969783624,0.3026886327906939
451,0.7588923470967675,0.7601091553529515,0.2692976094472417
452,0.7543156159954651,0.7513945014559276,0.3954098997393253
453,0.7711844391142555,0.7628380391767347,0.3251045578982216
454,0.7804533693033606,0.7720179625379666,0.2324356809688192
455,0.7917062494423421,0.7793890855102543,0.2801750770323496
456,0.7923833117268235,0.7876332421962811,0.1879751154234371
457,0.7854342383574153,0.7885742366182753,0.24555463935620994
458,0.7930498769216234,0.7830589637560317,0.26530545314483994
459,0.7988390218811834,0.79015301614851,0.22169329333686813
460,0.7951387977683186,0.7936190122695219,0.2535699466352995
461,0.7881739787643876,0.7896929744310908,0.3281868811521241
462,0.7841693390507479,0.7831478354514423,0.2637149249894551
463,0.7911708978685659,0.7837803928128939,0.3981849428812209
464,0.7828152144817848,0.7837908483064715,0.27212033639089084
465,0.7856389316062121,0.7779253164093745,0.2552028767944078
466,0.7778973279658215,0.7781187430405623,0.2398982413125321
467,0.77399241060416,0.7727707580755621,0.25801967051826985
468,0.7761548110786285,0.7683846785197113,0.221178288234184
469,0.7694104309580171,0.77113447333065,0.2757476423370658
470,0.7669698576069786,0.7635594682335969,0.4066166048188658
471,0.7748899117719612,0.7728439465306061,0.2245827009491853
472,0.7754305118905782,0.7697491204316029,0.2189756403163365
473,0.7693946853234939,0.7703084893380108,0.24932586752716676
474,0.7643035968277794,0.7624041361932596,0.199458708607397
475,0.7632696334941138,0.7592622603731567,0.24723428363312575
476,0.7550661579077199,0.7576939363364996,0.05061679909694038
477,0.7499278325084371,0.7466895293459568,0.1942941353445875
478,0.7481695699867212,0.7476043850340066,0.20210820205581206
479,0.7446163051294028,0.7437410801570417,0.17887849678272885
480,0.747361294081216,0.7412003952176573,0.1984675737898368
481,0.7412782306105632,0.7413781386084786,0.2517959166275874
482,0.7297891659537393,0.7315395191518503,0.2470720945130032
483,0.7344551223173376,0.7297829962307947,0.3582349651381083
484,0.7341664523510857,0.7284394653060586,0.23684654165274616
